Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 04:00:00.178167,158.032,1.064195,0.3233526,-0.6885287,353.1971,340.3906,359.2126,1.057183,-0.1010576,-0.3728382,353.0959,335.777,2.492979
2018/06/21 - 04:00:00.191133,158.0434,1.063532,0.3234392,-0.6884055,353.1829,339.7486,359.061,1.053674,-0.0982141,-0.3755456,352.4101,334.6227,2.515408
2018/06/21 - 04:00:00.200109,158.0544,1.062924,0.323482,-0.6883371,353.1504,339.1208,358.9526,1.050384,-0.09565569,-0.3781735,351.8275,333.4697,2.494646
2018/06/21 - 04:00:00.212078,158.0655,1.062474,0.3235431,-0.6883885,353.1705,338.5051,358.7694,1.047064,-0.09328511,-0.3807195,351.2994,332.4162,2.551245
2018/06/21 - 04:00:00.223047,158.0764,1.061982,0.3235502,-0.6884416,353.1368,337.9282,358.5855,1.043772,-0.09126227,-0.3830777,350.9491,331.4304,2.673737
2018/06/21 - 04:00:00.235015,158.0877,1.061403,0.3235641,-0.6885016,353.0891,337.3997,358.4434,1.040818,-0.08958777,-0.3850268,350.9442,330.6661,2.58811
2018/06/21 - 04:00:00.244989,158.0987,1.060891,0.3236904,-0.6886752,353.0928,336.9018,358.2303,1.038116,-0.08809579,-0.3866788,351.0017,330.166,2.203383
2018/06/21 - 04:00:00.265933,158.1186,1.060457,0.3237205,-0.6888177,353.0468,336.4369,358.0901,1.035432,-0.08685911,-0.3883741,350.9332,329.7388,1.867764
2018/06/21 - 04:00:00.275918,158.1295,1.060054,0.3237819,-0.6890353,353.0218,335.9334,357.9543,1.032879,-0.08649124,-0.3901584,350.845,329.1777,1.769609
2018/06/21 - 04:00:00.283884,158.1378,1.059549,0.323871,-0.6892207,353.0086,335.4498,357.8909,1.030129,-0.08611754,-0.3920209,350.7389,328.4771,1.806042
2018/06/21 - 04:00:00.292861,158.1459,1.058981,0.3239585,-0.6893879,352.9511,334.9918,357.8098,1.027176,-0.0858037,-0.3938446,350.6812,327.7746,1.892614
2018/06/21 - 04:00:00.300862,158.1547,1.058603,0.3240482,-0.6896743,352.8973,334.541,357.7725,1.024317,-0.08620822,-0.3956284,350.7136,326.9615,2.273223
2018/06/21 - 04:00:00.311810,158.1654,1.058138,0.3241684,-0.6899647,352.856,334.1128,357.7343,1.021591,-0.08692806,-0.3972397,350.8465,326.157,2.856706
2018/06/21 - 04:00:00.322782,158.1766,1.057739,0.3242362,-0.6902542,352.7864,333.6609,357.6872,1.019121,-0.08752561,-0.3986831,350.9461,325.4878,3.246975
2018/06/21 - 04:00:00.333752,158.1874,1.057294,0.3243416,-0.690668,352.7778,333.2434,357.5878,1.017232,-0.08801086,-0.3997484,351.0481,325.0061,3.192826
2018/06/21 - 04:00:00.344743,158.1984,1.056876,0.324365,-0.691022,352.7012,332.7933,357.588,1.015691,-0.08830369,-0.4005634,351.0768,324.7159,2.777981
2018/06/21 - 04:00:00.356693,158.2102,1.056395,0.3243872,-0.6913778,352.5874,332.3831,357.6042,1.014457,-0.08870552,-0.4009807,351.1315,324.673,2.160498
2018/06/21 - 04:00:00.366663,158.2203,1.055921,0.3245268,-0.6917813,352.5147,331.936,357.6124,1.012958,-0.08939071,-0.4013557,351.3169,324.5472,1.794484
2018/06/21 - 04:00:00.377634,158.2316,1.055421,0.3247183,-0.6921321,352.4395,331.5464,357.6758,1.011487,-0.09041762,-0.4015843,351.5837,324.4197,1.605939
2018/06/21 - 04:00:00.389603,158.2426,1.054992,0.3248303,-0.6924167,352.2795,331.106,357.7556,1.009956,-0.09143738,-0.4018655,351.9629,324.2702,1.506664
2018/06/21 - 04:00:00.399576,158.2539,1.054647,0.3249268,-0.6927269,352.1492,330.7301,357.9034,1.008541,-0.09247579,-0.4021869,352.3114,324.0672,1.389903
2018/06/21 - 04:00:00.412542,158.2662,1.054302,0.3250199,-0.6930445,352.053,330.3168,358.0422,1.007081,-0.0934753,-0.4025698,352.5473,323.8763,1.240856
2018/06/21 - 04:00:00.421540,158.2758,1.053732,0.3251962,-0.6933752,352.0178,329.8815,358.1478,1.005668,-0.09448627,-0.4029894,352.8781,323.7128,1.183504
2018/06/21 - 04:00:00.433045,158.2867,1.05307,0.3252904,-0.6936755,351.9153,329.4956,358.2703,1.004265,-0.09532157,-0.4034587,353.1499,323.4527,1.014284
2018/06/21 - 04:00:00.443996,158.2981,1.052448,0.3253722,-0.6939018,351.783,329.0486,358.3759,1.003045,-0.09600759,-0.4040916,353.27,323.1718,0.798371
2018/06/21 - 04:00:00.454966,158.3087,1.051888,0.3255566,-0.6943242,351.734,328.6882,358.4285,1.001695,-0.09664093,-0.4048405,353.352,322.8956,0.7194476
2018/06/21 - 04:00:00.466935,158.3203,1.051404,0.325628,-0.6945137,351.5971,328.267,358.5619,1.000167,-0.09724975,-0.4055924,353.3931,322.6121,0.7314628
2018/06/21 - 04:00:00.477905,158.3316,1.050857,0.3258113,-0.6947471,351.5688,327.9264,358.6607,0.9986135,-0.09792148,-0.4064294,353.3822,322.351,0.8446448
2018/06/21 - 04:00:00.492867,158.3418,1.050351,0.3258757,-0.6949342,351.4214,327.592,358.8161,0.9970413,-0.09869796,-0.4073105,353.3887,322.0794,0.9883236
2018/06/21 - 04:00:00.499846,158.3538,1.049873,0.3260667,-0.6951609,351.3966,327.2659,358.9453,0.9953412,-0.09969798,-0.4081529,353.5009,321.7603,1.136795
2018/06/21 - 04:00:00.510838,158.3642,1.049309,0.3261577,-0.6953533,351.2701,326.9707,359.126,0.9934663,-0.1009825,-0.408862,353.8817,321.4476,1.346888
2018/06/21 - 04:00:00.520790,158.3751,1.048709,0.3263086,-0.6954989,351.2022,326.5875,359.2667,0.991667,-0.1023426,-0.4094037,354.4475,321.163,1.528113
2018/06/21 - 04:00:00.532766,158.3867,1.048398,0.3263645,-0.6956952,351.1012,326.1705,359.4174,0.9902487,-0.1033598,-0.4097895,354.8385,320.969,1.334862
2018/06/21 - 04:00:00.543729,158.398,1.048222,0.3264556,-0.695972,351.1284,325.8124,359.5001,0.9891415,-0.104152,-0.4099779,355.102,320.9044,0.8220254
2018/06/21 - 04:00:00.555697,158.409,1.04775,0.3265087,-0.6961723,351.0621,325.59,359.4504,0.988071,-0.1049243,-0.4101639,355.3312,320.8017,0.4501069
2018/06/21 - 04:00:00.566668,158.42,1.047463,0.3265259,-0.6962727,350.9789,325.3915,359.4908,0.9871303,-0.1055712,-0.4102302,355.5294,320.7116,0.2134614
2018/06/21 - 04:00:00.576641,158.4308,1.047416,0.3266223,-0.6963684,350.9662,325.3779,359.4129,0.9863325,-0.1060874,-0.410266,355.6615,320.653,0.1252539
2018/06/21 - 04:00:00.588609,158.4421,1.047474,0.326737,-0.6963769,350.9137,325.3258,359.4363,0.9855509,-0.1064563,-0.4103251,355.711,320.5453,0.08488727
2018/06/21 - 04:00:00.599579,158.4535,1.047395,0.3268724,-0.6961475,350.8039,325.5066,359.4709,0.9849524,-0.1065317,-0.4102434,355.7376,320.2877,0.1280672
2018/06/21 - 04:00:00.610551,158.4646,1.047491,0.3270192,-0.6958813,350.6819,325.7414,359.5316,0.9845343,-0.1063184,-0.4099286,355.7869,319.9784,0.1253568
2018/06/21 - 04:00:00.621540,158.4758,1.047791,0.3272319,-0.6954738,350.6302,326.165,359.5617,0.9847679,-0.1052671,-0.4089451,355.6096,319.7327,0.1973415
2018/06/21 - 04:00:00.633489,158.4865,1.048165,0.327373,-0.6950241,350.5224,326.6964,359.5656,0.9856209,-0.1035992,-0.4071181,355.2138,319.9288,0.2279264
2018/06/21 - 04:00:00.643463,158.4977,1.048815,0.3275466,-0.6945774,350.5072,327.385,359.6608,0.9871745,-0.1012135,-0.4041502,354.8208,320.7715,0.1008545
2018/06/21 - 04:00:00.655430,158.5085,1.049513,0.327564,-0.6937693,350.3235,328.374,359.6453,0.9901172,-0.09755389,-0.3995969,354.4604,322.231,359.6785
2018/06/21 - 04:00:00.666405,158.5201,1.050432,0.3277109,-0.6929379,350.2669,329.609,359.5624,0.9931654,-0.09385867,-0.395148,354.1355,323.3405,359.1869
2018/06/21 - 04:00:00.677401,158.5313,1.051478,0.3278296,-0.6920585,350.1117,331.0135,359.3977,0.9973031,-0.08935518,-0.3898022,353.7284,324.4752,358.5764
2018/06/21 - 04:00:00.689339,158.5426,1.053031,0.3280266,-0.691098,349.9865,332.8102,359.2429,1.001664,-0.08482518,-0.3844287,353.2227,325.6952,358.0567
2018/06/21 - 04:00:00.699314,158.5536,1.054721,0.3281578,-0.6900598,349.8074,334.6985,359.2233,1.008091,-0.07914748,-0.3774613,352.438,327.5249,357.7003
2018/06/21 - 04:00:00.711281,158.5646,1.056508,0.3282961,-0.6889257,349.6607,336.7528,359.2184,1.01476,-0.07364613,-0.3704817,351.6052,329.5453,357.6022
2018/06/21 - 04:00:00.721254,158.5754,1.058403,0.3283565,-0.6879258,349.5554,338.7831,359.2511,1.022844,-0.06765492,-0.3628922,350.4261,331.9887,357.8231
2018/06/21 - 04:00:00.733003,158.5866,1.060551,0.3283306,-0.6870096,349.5462,340.8749,359.2358,1.031022,-0.06170867,-0.3554044,349.2399,334.3577,357.936
2018/06/21 - 04:00:00.743973,158.598,1.062502,0.328283,-0.6862111,349.5656,343.0742,359.0545,1.041757,-0.05499559,-0.3468474,347.7598,337.4761,357.9113
2018/06/21 - 04:00:00.755942,158.6091,1.064468,0.3282147,-0.6854531,349.5548,345.2271,358.8511,1.052721,-0.04867215,-0.3384599,346.6375,340.564,357.6619
2018/06/21 - 04:00:00.767910,158.621,1.066488,0.3280536,-0.6846858,349.5375,347.4112,358.6934,1.063825,-0.04271333,-0.3300834,346.0005,343.3148,357.2819
2018/06/21 - 04:00:00.777905,158.6317,1.068473,0.3279175,-0.684208,349.6745,349.4684,358.5992,1.075912,-0.03717515,-0.3216775,345.8416,345.7561,356.622
2018/06/21 - 04:00:00.788853,158.6427,1.07035,0.3277088,-0.6837605,349.8526,351.4016,358.589,1.088292,-0.03190728,-0.3135094,345.6782,348.3167,355.8945
2018/06/21 - 04:00:00.798840,158.6533,1.072124,0.3273443,-0.6833147,350.0014,353.2666,358.6307,1.101563,-0.02716547,-0.3055004,345.6051,351.2297,355.3238
2018/06/21 - 04:00:00.810795,158.6644,1.073764,0.326968,-0.6829701,350.2517,354.9782,358.6185,1.115154,-0.02290139,-0.2978783,345.481,354.292,355.0487
2018/06/21 - 04:00:00.821766,158.676,1.07535,0.3266349,-0.6828052,350.5527,356.6105,358.5847,1.12924,-0.01906562,-0.2909061,345.2965,357.3926,355.0418
2018/06/21 - 04:00:00.833277,158.687,1.076957,0.3262484,-0.682659,350.7467,358.2372,358.5523,1.143453,-0.01552587,-0.2843733,345.0587,0.4612088,354.8805
2018/06/21 - 04:00:00.843257,158.6978,1.078568,0.3259979,-0.682633,351.0174,359.7343,358.5617,1.157937,-0.01276376,-0.2787333,345.0043,3.268299,354.6322
2018/06/21 - 04:00:00.856218,158.7094,1.080132,0.3257061,-0.6825926,351.1909,1.268384,358.5784,1.172503,-0.01050225,-0.2735744,345.423,5.922102,354.0916
2018/06/21 - 04:00:00.867187,158.7205,1.081752,0.3254371,-0.682639,351.3447,2.655455,358.7137,1.18692,-0.008643689,-0.2688127,346.1275,8.630446,353.4923
2018/06/21 - 04:00:00.877161,158.7316,1.083272,0.3251701,-0.6827952,351.4817,3.983209,358.763,1.200866,-0.007371922,-0.2648359,347.0432,11.03299,353.1829
2018/06/21 - 04:00:00.890125,158.7429,1.084666,0.324957,-0.6829498,351.6086,5.187,358.7823,1.2145,-0.006392876,-0.2618243,347.9121,13.13103,352.9689
2018/06/21 - 04:00:00.900100,158.754,1.085775,0.32493,-0.6830994,351.7427,6.386857,358.7744,1.22785,-0.005334644,-0.2593689,348.6334,15.08995,352.6568
2018/06/21 - 04:00:00.911070,158.7649,1.086902,0.3249104,-0.6832783,351.8657,7.46833,358.7754,1.239188,-0.004938298,-0.2599998,348.9957,16.15976,352.4461
2018/06/21 - 04:00:00.921043,158.7756,1.087956,0.3248414,-0.6833686,351.9034,8.488099,358.7909,1.249752,-0.00457742,-0.2603678,349.228,17.0708,352.6446
2018/06/21 - 04:00:00.932800,158.7867,1.089086,0.3247264,-0.6835015,351.9389,9.356418,358.8507,1.259803,-0.004458752,-0.2608877,349.4727,17.88778,352.8089
2018/06/21 - 04:00:00.943771,158.7981,1.090428,0.3245538,-0.6837308,352.0956,10.13263,358.9397,1.268913,-0.004845019,-0.2620957,349.8141,18.74437,352.9229
2018/06/21 - 04:00:00.955739,158.8094,1.09164,0.324467,-0.6839449,352.2903,10.90157,358.9571,1.277302,-0.00554044,-0.2636664,350.0012,20.0129,353.1995
2018/06/21 - 04:00:00.967707,158.8205,1.092892,0.3242937,-0.684093,352.4197,11.59304,359.0392,1.284971,-0.006454851,-0.2652242,350.078,21.13077,353.7177
2018/06/21 - 04:00:00.976687,158.8313,1.094038,0.324139,-0.6842617,352.5627,12.2426,359.0367,1.29181,-0.007691662,-0.266936,350.1334,21.99115,354.3365
2018/06/21 - 04:00:00.989648,158.8427,1.095318,0.3239129,-0.6844775,352.7231,12.86796,359.1118,1.297795,-0.009370055,-0.2689385,350.2729,22.55858,354.8129
2018/06/21 - 04:00:00.999643,158.8534,1.096591,0.3236239,-0.6845865,352.9218,13.48476,359.1293,1.303296,-0.01127156,-0.2708085,350.9398,22.98493,354.8335
2018/06/21 - 04:00:01.011589,158.8648,1.097842,0.3233414,-0.6846821,353.1267,14.00349,359.17,1.308658,-0.01315188,-0.2726476,351.7528,23.14322,354.6388
2018/06/21 - 04:00:01.021588,158.8756,1.099063,0.3230379,-0.6847566,353.3355,14.52242,359.305,1.312708,-0.01556031,-0.274548,352.834,22.63025,354.1613
2018/06/21 - 04:00:01.033531,158.8868,1.100249,0.3227925,-0.6848319,353.5513,14.88823,359.3871,1.315728,-0.01803476,-0.2767577,354.0003,22.49303,353.6284
2018/06/21 - 04:00:01.044502,158.8982,1.101413,0.32258,-0.6848353,353.737,15.2397,359.4833,1.318649,-0.02049309,-0.278953,354.8537,22.5162,353.3496
2018/06/21 - 04:00:01.056471,158.9096,1.102454,0.3222502,-0.6847149,353.85,15.52723,359.608,1.320651,-0.02285252,-0.2811041,355.5815,22.5001,353.3916
2018/06/21 - 04:00:01.066442,158.9204,1.103436,0.3219751,-0.684724,354.0825,15.78074,359.612,1.32179,-0.02516893,-0.2833282,356.0732,22.35848,353.592
2018/06/21 - 04:00:01.078427,158.9326,1.10454,0.3214912,-0.6846772,354.3317,15.97769,359.7785,1.32176,-0.02742017,-0.2854626,356.4155,21.93054,354.0501
2018/06/21 - 04:00:01.090379,158.9441,1.105588,0.3210284,-0.6847142,354.6463,16.07177,359.8046,1.321527,-0.02965905,-0.2874891,356.8682,21.37274,354.427
2018/06/21 - 04:00:01.099355,158.9536,1.106591,0.3206134,-0.6847689,354.9289,16.1786,359.8309,1.320439,-0.0319041,-0.2893141,357.4906,20.40263,354.5788
2018/06/21 - 04:00:01.111349,158.9646,1.107355,0.3203033,-0.6847506,355.1049,16.29896,359.8223,1.3196,-0.03399471,-0.2912439,358.1515,19.36686,354.2824
2018/06/21 - 04:00:01.122294,158.9762,1.108027,0.3200593,-0.6847069,355.224,16.33491,359.7292,1.318453,-0.03602418,-0.2932471,358.7143,18.45951,353.7185
2018/06/21 - 04:00:01.133264,158.9865,1.108649,0.3198672,-0.6846132,355.3337,16.31985,359.7072,1.317086,-0.03816963,-0.2950362,359.3344,17.63864,353.6334
2018/06/21 - 04:00:01.144260,158.9982,1.109187,0.3196524,-0.6844653,355.4466,16.17892,359.7082,1.315569,-0.04015643,-0.2966983,359.8088,17.04936,353.5724
2018/06/21 - 04:00:01.155205,159.0089,1.109537,0.3193893,-0.6843323,355.7126,16.06326,359.6121,1.314112,-0.04178362,-0.2982707,359.9333,16.61687,353.5359
2018/06/21 - 04:00:01.167174,159.0202,1.110014,0.3190767,-0.6842174,355.9461,15.96357,359.5513,1.312828,-0.04312387,-0.2995678,359.7987,16.65108,353.7549
2018/06/21 - 04:00:01.177147,159.0315,1.110549,0.3187772,-0.6841035,356.1685,15.81561,359.4952,1.311532,-0.04437619,-0.3005326,359.6409,16.76081,354.2435
2018/06/21 - 04:00:01.189134,159.0426,1.111069,0.3185929,-0.6840734,356.3744,15.71309,359.4361,1.31042,-0.04572333,-0.301289,359.7362,16.58475,354.4666
2018/06/21 - 04:00:01.200086,159.0539,1.111524,0.318418,-0.6839861,356.4713,15.64462,359.2751,1.309855,-0.04693719,-0.3014946,0.1251228,16.2787,354.2673
2018/06/21 - 04:00:01.211057,159.0645,1.112017,0.3182976,-0.6840268,356.6604,15.52788,359.1576,1.309635,-0.04799332,-0.3019959,0.371939,16.10703,353.8939
2018/06/21 - 04:00:01.221030,159.0757,1.112434,0.3181254,-0.6840674,356.804,15.41426,359.0742,1.309748,-0.04869333,-0.3023061,0.4735662,16.41836,353.4212
2018/06/21 - 04:00:01.234993,159.0883,1.11273,0.3179205,-0.684089,356.9164,15.27278,358.9973,1.309695,-0.04935506,-0.3026333,0.5568655,16.65855,353.2686
2018/06/21 - 04:00:01.244977,159.0994,1.112964,0.3176437,-0.6841374,357.0413,15.00785,358.9895,1.309485,-0.04971597,-0.3030052,0.4877046,16.83735,353.2622
2018/06/21 - 04:00:01.255936,159.1094,1.11303,0.3174205,-0.6841483,357.1953,14.65974,358.9235,1.308815,-0.04980666,-0.3035119,0.2613783,16.85366,353.341
2018/06/21 - 04:00:01.266928,159.1201,1.112903,0.3172492,-0.6842131,357.3936,14.22729,358.8962,1.307785,-0.04978904,-0.3041377,359.9913,16.86266,353.5848
2018/06/21 - 04:00:01.277877,159.1317,1.112777,0.3169939,-0.6842664,357.5288,13.74945,358.8941,1.306096,-0.04942306,-0.3049735,359.4553,16.79782,354.1068
2018/06/21 - 04:00:01.288849,159.1427,1.112329,0.3168357,-0.6841077,357.6903,13.17984,358.931,1.304103,-0.04899835,-0.3059357,358.8803,16.62969,354.5569
2018/06/21 - 04:00:01.298822,159.1534,1.111993,0.3167652,-0.6841617,357.8028,12.48158,358.9069,1.301826,-0.04865681,-0.3069377,358.5832,16.3222,354.7225
2018/06/21 - 04:00:01.310790,159.1647,1.111411,0.316737,-0.6840962,357.8568,11.81575,358.9909,1.299269,-0.04849542,-0.3078705,358.5417,15.87516,354.7687
2018/06/21 - 04:00:01.321779,159.1759,1.110922,0.3167127,-0.6839836,357.9088,11.07829,359.1329,1.296095,-0.04839865,-0.3088873,358.6003,15.17683,354.6599
2018/06/21 - 04:00:01.332732,159.1867,1.11032,0.3166911,-0.6838635,358.0062,10.22256,359.2404,1.292812,-0.04838034,-0.3099728,358.6601,14.42459,354.5182
2018/06/21 - 04:00:01.343703,159.1982,1.109492,0.3166572,-0.6838281,358.1556,9.15283,359.364,1.289057,-0.04853455,-0.3110636,358.6376,13.72671,354.5739
2018/06/21 - 04:00:01.355670,159.209,1.108514,0.3165522,-0.6836886,358.2938,8.013583,359.4584,1.284794,-0.04875416,-0.3122258,358.4445,13.08404,354.9686
2018/06/21 - 04:00:01.367638,159.2204,1.107318,0.316318,-0.6836336,358.4483,6.738874,359.5258,1.280521,-0.04898803,-0.3134998,358.131,12.36326,355.4091
2018/06/21 - 04:00:01.377611,159.232,1.106121,0.3160375,-0.6837718,358.5781,5.525719,359.4073,1.276075,-0.0494125,-0.3148792,357.8264,11.58054,355.7614
2018/06/21 - 04:00:01.391598,159.2448,1.104988,0.3158366,-0.6840575,358.6845,4.378128,359.2188,1.271554,-0.04996395,-0.3161749,357.7953,10.75623,356.055
2018/06/21 - 04:00:01.400556,159.2551,1.104034,0.3156622,-0.6843038,358.7417,3.268001,359.1507,1.267029,-0.05071041,-0.3175924,357.8154,9.84134,356.2094
2018/06/21 - 04:00:01.412518,159.2655,1.102984,0.3155785,-0.6845691,358.7943,2.168755,359.1006,1.262423,-0.05151515,-0.3189909,357.7108,8.962624,356.3546
2018/06/21 - 04:00:01.421494,159.2759,1.101837,0.3154728,-0.6848605,358.7933,1.013851,359.2425,1.257834,-0.05242853,-0.3204146,357.7428,8.080514,356.5591
2018/06/21 - 04:00:01.434461,159.2879,1.100605,0.315468,-0.6852263,358.804,359.8122,359.2778,1.253548,-0.05313952,-0.3219905,357.6749,7.215301,356.4321
2018/06/21 - 04:00:01.444432,159.2984,1.09934,0.3155436,-0.685618,358.8727,358.6684,359.2457,1.249783,-0.05405379,-0.3235772,357.5801,6.426113,356.0798
2018/06/21 - 04:00:01.456401,159.3102,1.098364,0.3154763,-0.6860776,358.8612,357.604,359.2216,1.245565,-0.05529048,-0.3250932,357.6416,5.664024,356.0074
2018/06/21 - 04:00:01.467371,159.3207,1.097489,0.3153681,-0.6865451,358.8446,356.6138,359.1998,1.241348,-0.05644363,-0.3264649,357.6472,4.91246,356.0775
2018/06/21 - 04:00:01.482331,159.336,1.096484,0.3154355,-0.6870918,358.9275,355.6808,359.1095,1.237567,-0.05805343,-0.3277974,357.6781,4.034854,356.4155
2018/06/21 - 04:00:01.490310,159.3439,1.095483,0.3153763,-0.6874579,358.9494,354.7196,359.1223,1.233737,-0.05945138,-0.328989,357.8208,3.380723,356.7252
2018/06/21 - 04:00:01.501281,159.3551,1.094451,0.3153136,-0.6878237,358.9106,353.7469,359.1304,1.230092,-0.06078462,-0.3301142,357.9752,2.938618,356.9394
2018/06/21 - 04:00:01.512252,159.3658,1.093449,0.3153805,-0.6882386,358.9397,352.8214,359.1188,1.226747,-0.06208296,-0.331255,358.0413,2.39363,356.9374
2018/06/21 - 04:00:01.523222,159.377,1.092569,0.3155051,-0.6887532,358.9935,351.8488,359.0758,1.223418,-0.06346973,-0.3323691,358.1569,1.783558,356.9812
2018/06/21 - 04:00:01.535190,159.3881,1.091979,0.3154053,-0.6892825,359.0179,350.9828,359.1806,1.22045,-0.06489775,-0.3334705,358.2615,1.320106,357.0948
2018/06/21 - 04:00:01.545188,159.3993,1.091337,0.3154507,-0.6898587,359.0979,350.1664,359.2115,1.217504,-0.06617206,-0.3345377,358.3976,0.9828972,357.1164
2018/06/21 - 04:00:01.556134,159.4097,1.090657,0.3155491,-0.6904279,359.0824,349.3656,359.2161,1.214838,-0.06744582,-0.3356335,358.6283,0.5958503,356.9399
2018/06/21 - 04:00:01.567104,159.4201,1.089955,0.3157184,-0.6909713,358.9634,348.6218,359.2358,1.212034,-0.06865626,-0.3367625,358.873,359.9293,356.6876
2018/06/21 - 04:00:01.578075,159.4318,1.089228,0.3160631,-0.6915646,358.8051,347.9835,359.3117,1.209358,-0.06974689,-0.3379853,359.0144,359.1183,356.4945
2018/06/21 - 04:00:01.589046,159.4423,1.088618,0.3163276,-0.6920627,358.6011,347.3538,359.3627,1.206633,-0.0706507,-0.339248,359.051,358.2959,356.4429
2018/06/21 - 04:00:01.600016,159.454,1.088082,0.3165032,-0.6924821,358.3671,346.8524,359.4802,1.204062,-0.07142057,-0.3405282,358.9515,357.4702,356.4745
2018/06/21 - 04:00:01.611994,159.4655,1.087497,0.3166543,-0.6928521,358.2107,346.399,359.5613,1.201745,-0.07233614,-0.3415614,358.9034,356.9386,356.7695
2018/06/21 - 04:00:01.622975,159.477,1.086847,0.3166819,-0.6931525,358.1442,345.9619,359.6259,1.199586,-0.07330465,-0.3424772,358.9135,356.7,357.1314
2018/06/21 - 04:00:01.633926,159.4878,1.086161,0.3166053,-0.6933947,358.1652,345.4888,359.7309,1.197629,-0.07430851,-0.3433212,358.9109,356.549,357.4749
2018/06/21 - 04:00:01.644897,159.499,1.085399,0.3162951,-0.6935599,358.3104,345.0289,359.8567,1.195411,-0.07523706,-0.3441664,358.9102,356.2439,357.7126
2018/06/21 - 04:00:01.655869,159.5091,1.084557,0.3159254,-0.6937481,358.5327,344.5592,359.9312,1.193346,-0.07624742,-0.3449001,358.9596,355.9412,357.817
2018/06/21 - 04:00:01.667855,159.5211,1.083667,0.3153232,-0.6939711,358.851,344.0402,0.02816873,1.191302,-0.07734875,-0.3454971,359.269,355.618,357.7798
2018/06/21 - 04:00:01.678806,159.5326,1.082724,0.3148138,-0.6942794,359.1914,343.546,0.03100023,1.189203,-0.07841364,-0.346036,359.6676,355.1453,357.6657
2018/06/21 - 04:00:01.688780,159.5427,1.081832,0.3142643,-0.6946123,359.4292,343.0158,359.9606,1.187039,-0.0794363,-0.3466722,359.9757,354.6319,357.6449
2018/06/21 - 04:00:01.700774,159.5547,1.080995,0.3138237,-0.6950198,359.7409,342.6209,0.006031211,1.18471,-0.0804282,-0.3473518,0.18206,354.0531,357.7196
2018/06/21 - 04:00:01.712715,159.5661,1.080239,0.3133194,-0.6954173,359.9709,342.288,0.09872379,1.182238,-0.08141036,-0.3479942,0.3334608,353.5433,357.8825
2018/06/21 - 04:00:01.721710,159.5758,1.079458,0.3128586,-0.6958113,0.27466,342.0202,0.2588386,1.179886,-0.08237869,-0.3485807,0.5250991,353.2441,358.1425
2018/06/21 - 04:00:01.733660,159.587,1.078571,0.3122741,-0.6962268,0.6023702,341.7642,0.4949752,1.177459,-0.08308601,-0.3492686,0.6351863,352.9193,358.3984
